sample_id,bio01_temp,bio12_precip,bio15_precip_season,elevation,landforms,soil_clay,soil_oc,soil_ph,label
17664_0,15.6,392.0,88.0,-3,34,36,4,7.4,2
17714_0,7.0,1212.0,73.0,1675,42,10,15,5.8,2
17727_0,15.7,444.0,89.0,3,34,30,5,6.7,2
17731_0,15.7,455.0,92.0,2,34,24,4,7.0,2
17743_0,6.4,760.0,62.0,1743,34,14,9,5.9,2
17763_0,15.6,467.0,94.0,7,34,22,4,6.8,2
17769_0,12.8,1355.0,79.0,762,41,22,8,5.8,2
17787_0,6.4,1157.0,64.0,1733,41,11,11,5.8,2
17805_0,7.6,1261.0,76.0,1663,21,13,16,5.3,2
17838_0,16.3,450.0,86.0,7,34,39,4,7.3,2
17863_0,6.3,1194.0,67.0,1809,21,13,17,5.7,2
17880_0,15.9,446.0,84.0,25,24,31,4,7.0,2
17885_0,15.2,531.0,90.0,-1,24,27,3,7.0,2
17888_0,11.2,1375.0,84.0,1036,31,16,8,5.3,2
17890_0,16.3,523.0,80.0,165,21,20,2,7.0,2
17903_0,15.8,475.0,84.0,104,41,31,2,7.1,2
17908_0,16.1,490.0,83.0,51,34,22,4,7.3,2
17922_0,13.9,956.0,72.0,746,24,22,4,6.9,2
17924_0,16.6,553.0,79.0,83,22,20,2,7.2,2
17937_0,16.2,403.0,80.0,71,41,21,2,6.9,2
17943_0,6.0,906.0,68.0,1913,32,10,13,5.6,2
17979_0,4.7,910.0,59.0,2140,21,9,12,5.5,2
17980_0,16.5,500.0,84.0,12,34,36,5,7.4,2
18045_0,16.4,585.0,81.0,45,34,24,3,7.0,2
18075_0,6.4,1202.0,67.0,1771,32,12,16,5.6,2
18081_0,16.4,879.0,72.0,293,34,26,2,7.1,2
18085_0,8.2,793.0,70.0,1497,34,15,5,6.3,2
18086_0,14.3,1215.0,84.0,557,21,24,5,6.0,2
18101_0,10.9,1595.0,81.0,1276,22,20,12,5.4,2
18114_0,16.9,867.0,76.0,143,34,26,2,7.4,2
18127_0,11.5,974.0,74.0,1095,22,21,6,6.1,2
18131_0,16.1,502.0,83.0,37,34,24,2,7.2,2
18175_0,9.6,1655.0,78.0,1525,42,14,13,5.6,2
18178_0,7.5,388.0,57.0,1531,21,20,2,7.4,2
18211_0,5.8,1107.0,66.0,1863,32,10,18,5.7,2
18244_0,5.3,1080.0,60.0,2051,31,12,12,5.7,2
18245_0,15.9,485.0,82.0,58,24,14,2,6.8,2
18248_0,16.5,501.0,85.0,6,34,37,4,7.6,2
18249_0,17.1,573.0,77.0,81,34,23,2,7.6,2
18306_0,6.8,1157.0,67.0,1639,32,11,12,5.8,2
18333_0,13.9,1038.0,81.0,752,41,20,5,6.0,2
18346_0,16.3,510.0,87.0,49,34,29,3,7.0,2
18355_0,16.2,447.0,84.0,13,34,26,3,7.6,2
18373_0,16.1,544.0,81.0,88,34,21,2,7.3,2
18391_0,6.4,1187.0,72.0,1907,22,4,15,5.4,2
18418_0,11.0,1453.0,85.0,1064,31,26,10,5.4,2
18423_0,15.3,498.0,88.0,233,21,29,2,7.4,2
18472_0,16.1,511.0,83.0,23,41,23,2,7.3,2
18486_0,16.0,448.0,84.0,16,24,45,6,7.1,2
18494_0,8.5,1146.0,78.0,1463,31,7,11,5.6,2
18496_0,15.7,425.0,83.0,21,34,22,2,7.7,2
18501_0,13.2,1422.0,84.0,743,22,17,7,5.5,2
18507_0,14.8,661.0,90.0,4,34,27,3,7.4,2
18536_0,16.3,482.0,85.0,7,24,35,3,7.6,2
18590_0,16.3,614.0,82.0,28,24,42,4,7.3,2
18620_0,16.4,488.0,84.0,17,34,26,3,7.0,2
18669_0,16.1,538.0,80.0,163,22,24,2,7.0,2
18685_0,16.1,591.0,82.0,32,34,40,8,7.6,2
18702_0,6.3,1067.0,64.0,1822,22,10,12,5.8,2
18714_0,11.2,1533.0,83.0,1172,22,20,9,5.2,2
18727_0,16.3,596.0,84.0,86,21,22,2,7.3,2
18734_0,7.9,496.0,61.0,1515,21,17,4,6.9,2
18743_0,13.0,1326.0,78.0,1131,31,19,8,5.6,2
18757_0,7.5,957.0,73.0,1565,31,12,10,5.8,2
18765_0,6.5,1123.0,69.0,1851,22,10,18,5.8,2
18769_0,5.5,863.0,61.0,2015,21,9,14,5.8,2
18784_0,6.2,1150.0,64.0,1827,31,12,14,5.6,2
18786_0,6.0,854.0,66.0,1931,21,3,7,5.6,2
18805_0,16.5,698.0,83.0,54,24,21,2,7.1,2
18818_0,15.1,717.0,82.0,394,11,25,3,6.7,2
18834_0,7.4,1287.0,76.0,1805,21,13,15,5.5,2
18836_0,6.6,830.0,68.0,1834,32,10,10,5.7,2
18839_0,16.3,586.0,84.0,90,21,22,2,7.5,2
18848_0,16.1,393.0,81.0,44,21,21,2,7.4,2
18854_0,8.5,1552.0,79.0,1752,21,14,15,5.7,2
18874_0,16.5,508.0,84.0,12,24,23,2,7.2,2
18877_0,16.1,544.0,83.0,82,21,20,2,7.2,2
18884_0,13.4,764.0,87.0,669,32,22,5,6.3,2
18906_0,8.8,1074.0,76.0,1377,32,12,9,5.8,2
18911_0,15.8,457.0,86.0,44,34,28,4,6.9,2
18978_0,15.8,438.0,87.0,12,24,27,2,7.6,2
18983_0,16.4,837.0,79.0,218,22,22,2,7.1,2
18998_0,10.2,1163.0,83.0,1243,22,21,11,5.1,2
19017_0,15.7,450.0,84.0,14,34,31,2,7.3,2
19063_0,15.6,470.0,85.0,130,41,37,2,7.0,2
19085_0,15.5,449.0,83.0,17,34,19,2,7.7,2
19116_0,8.9,397.0,62.0,1329,21,20,2,7.2,2
19118_0,8.4,1312.0,77.0,1571,41,15,15,6.0,2
19139_0,16.7,549.0,79.0,86,24,22,2,7.2,2
19171_0,16.6,634.0,85.0,27,34,27,2,7.2,2
19189_0,15.8,471.0,88.0,15,24,28,2,7.3,2
19203_0,14.9,529.0,89.0,1,34,21,6,7.1,2
19211_0,16.0,644.0,82.0,51,24,23,3,7.1,2
19213_0,16.3,538.0,82.0,74,34,21,2,7.4,2
19238_0,6.3,623.0,61.0,1835,32,7,12,5.3,2
19247_0,16.9,901.0,74.0,153,41,26,2,7.0,2
19282_0,14.5,799.0,82.0,584,21,22,6,6.8,2
19315_0,15.6,395.0,85.0,8,41,28,2,7.5,2
19333_0,15.4,513.0,84.0,266,22,29,2,7.1,2
19341_0,5.9,1105.0,63.0,1923,22,9,12,5.7,2
19363_0,13.9,1365.0,82.0,710,32,29,8,5.7,2
19375_0,11.4,1638.0,81.0,1214,21,24,13,5.4,2
19414_0,6.2,763.0,61.0,1784,24,16,10,5.5,2
19442_0,16.2,542.0,83.0,86,24,24,2,7.3,2
19443_0,6.0,1172.0,72.0,2007,22,11,12,5.6,2
19444_0,16.1,495.0,82.0,51,34,24,2,7.4,2
19452_0,10.6,1674.0,80.0,1396,21,17,11,5.5,2
19457_0,15.4,738.0,87.0,259,42,22,4,7.1,2
19481_0,16.5,730.0,83.0,46,31,25,2,7.3,2
19488_0,16.4,470.0,84.0,4,34,44,2,7.4,2
19502_0,13.2,1300.0,83.0,601,32,15,6,5.3,2
19516_0,16.3,491.0,88.0,14,24,19,2,7.3,2
19525_0,5.1,1128.0,65.0,1986,31,11,18,5.5,2
19553_0,6.9,1074.0,67.0,1737,21,13,14,5.8,2
19562_0,16.0,491.0,83.0,76,21,24,2,6.7,2
19563_0,15.3,499.0,88.0,183,32,32,3,7.4,2
19578_0,11.1,1539.0,79.0,972,42,22,9,5.6,2
19584_0,6.7,958.0,71.0,1834,32,5,18,5.4,2
19588_0,16.3,479.0,87.0,4,34,42,4,7.4,2
19589_0,13.5,771.0,87.0,652,21,23,5,6.5,2
19615_0,9.4,1053.0,79.0,1194,32,15,8,6.0,2
19632_0,15.9,432.0,80.0,34,24,22,2,7.5,2
19637_0,16.3,502.0,88.0,41,24,26,3,7.2,2
19645_0,16.2,440.0,85.0,9,24,25,4,7.3,2
19675_0,16.0,445.0,86.0,12,24,31,2,7.3,2
19676_0,11.5,920.0,78.0,1070,12,21,8,5.9,2
19678_0,16.3,693.0,83.0,45,34,32,4,7.3,2
19682_0,16.0,489.0,90.0,19,34,24,2,7.5,2
19689_0,15.6,389.0,88.0,5,34,28,2,7.6,2
19699_0,14.4,1023.0,70.0,699,21,22,4,6.6,2
19702_0,16.1,496.0,83.0,29,24,37,3,7.9,2
19709_0,16.2,566.0,82.0,32,34,31,3,7.3,2
19724_0,7.1,832.0,69.0,1708,31,12,15,5.7,2
19754_0,15.6,554.0,88.0,145,34,24,3,7.1,2
19755_0,15.4,370.0,87.0,19,31,25,3,7.5,2
19770_0,16.1,546.0,83.0,31,41,29,2,7.4,2
19810_0,16.0,447.0,86.0,14,34,30,2,7.6,2
19822_0,16.5,567.0,83.0,22,24,22,2,7.2,2
19826_0,16.7,577.0,83.0,21,34,37,4,7.3,2
19838_0,6.2,871.0,63.0,1794,31,9,10,5.8,2
19841_0,15.7,427.0,87.0,-1,34,23,2,7.5,2
19844_0,7.0,693.0,66.0,1604,32,12,8,6.1,2
19856_0,6.2,1199.0,70.0,1929,22,10,12,5.8,2
19871_0,16.4,567.0,80.0,47,24,19,2,7.4,2
19877_0,16.7,581.0,78.0,64,34,24,4,7.3,2
19883_0,16.3,669.0,80.0,67,24,24,2,7.4,2
19900_0,15.8,423.0,81.0,29,34,21,3,7.3,2
19923_0,16.2,542.0,81.0,43,41,20,2,7.5,2
19924_0,12.3,1304.0,83.0,877,11,25,11,5.4,2
19928_0,5.8,913.0,67.0,1846,31,8,14,5.6,2
19932_0,16.0,512.0,84.0,98,21,26,3,7.3,2
19946_0,7.9,1169.0,76.0,1611,41,5,16,5.5,2
19955_0,12.1,1510.0,79.0,1167,33,20,9,5.7,2
19985_0,16.1,627.0,82.0,39,24,23,3,7.3,2
19995_0,15.0,714.0,91.0,25,34,27,2,7.0,2
20005_0,15.8,461.0,87.0,15,24,31,2,7.4,2
20045_0,16.3,604.0,84.0,93,21,25,2,7.5,2
20091_0,14.8,1131.0,80.0,548,22,22,4,7.0,2
20102_0,16.5,839.0,73.0,284,21,23,3,6.9,2
20106_0,16.3,505.0,86.0,28,34,27,2,7.4,2
20116_0,9.3,939.0,74.0,1231,21,19,8,5.8,2
20122_0,17.0,854.0,75.0,124,34,23,4,7.1,2
20126_0,16.2,597.0,83.0,30,34,38,4,7.0,2
20134_0,16.6,508.0,84.0,16,24,20,2,7.3,2
20176_0,14.7,809.0,91.0,186,33,26,8,6.1,2
20180_0,14.8,680.0,90.0,20,34,27,3,7.3,2
20223_0,6.1,893.0,66.0,1676,31,15,8,5.8,2
20248_0,9.2,1720.0,78.0,1555,32,8,12,5.5,2
20251_0,16.1,480.0,86.0,41,24,16,2,6.4,2
20260_0,15.6,411.0,85.0,-1,34,22,2,7.5,2
20261_0,5.4,965.0,67.0,2136,21,8,12,5.6,2
20283_0,5.4,1124.0,65.0,2011,22,10,18,5.8,2
20285_0,6.7,845.0,66.0,1680,41,8,10,5.9,2
20323_0,16.1,496.0,89.0,19,24,29,2,7.5,2
20328_0,15.8,468.0,82.0,31,21,20,3,6.8,2
20330_0,16.0,448.0,84.0,26,34,30,4,7.2,2
20337_0,5.7,968.0,68.0,1975,21,13,18,5.8,2
20348_0,15.9,400.0,82.0,22,24,27,3,7.2,2
20358_0,16.1,457.0,86.0,36,34,25,2,7.7,2
20372_0,16.4,660.0,85.0,83,21,29,4,7.2,2
20388_0,15.9,449.0,85.0,36,34,25,4,7.3,2
20444_0,14.9,829.0,91.0,265,21,26,4,6.8,2
20486_0,8.5,1536.0,79.0,1537,31,17,10,5.4,2
20487_0,15.4,727.0,87.0,348,22,22,4,6.9,2
20498_0,16.2,397.0,79.0,58,31,22,3,6.7,2
20501_0,15.6,370.0,85.0,-6,34,28,4,7.2,2
20510_0,15.9,599.0,83.0,173,22,21,3,7.0,2
20514_0,11.2,1564.0,78.0,1169,41,16,11,5.4,2
20546_0,16.0,790.0,75.0,427,11,24,4,7.1,2
20548_0,6.8,956.0,66.0,1663,31,10,8,5.8,2
20552_0,8.8,1712.0,79.0,1644,22,14,15,5.7,2
20557_0,16.2,472.0,86.0,3,34,41,3,7.5,2
20563_0,6.5,1228.0,73.0,2013,22,14,14,5.4,2
20572_0,14.6,706.0,93.0,4,34,27,3,6.6,2
20573_0,12.5,1414.0,79.0,986,41,21,8,5.5,2
20618_0,16.3,524.0,81.0,126,21,22,3,7.3,2
20668_0,16.5,632.0,79.0,77,34,28,2,7.4,2
20671_0,6.4,843.0,64.0,1806,22,11,10,5.8,2
20720_0,16.4,597.0,80.0,50,34,26,4,7.4,2
20761_0,16.2,469.0,87.0,31,24,19,2,7.2,2
20828_0,6.4,864.0,68.0,1898,32,10,14,5.7,2
20847_0,15.7,544.0,81.0,243,22,29,2,7.0,2
20933_0,16.4,1067.0,79.0,246,22,24,2,6.9,2
20937_0,7.0,1271.0,75.0,1973,12,11,18,5.8,2
20953_0,16.3,526.0,84.0,20,24,40,4,7.3,2
20955_0,16.4,466.0,85.0,5,24,41,5,7.6,2
20977_0,16.5,811.0,78.0,198,41,23,3,7.0,2
21010_0,9.1,1696.0,80.0,1585,22,15,13,5.7,2
21054_0,16.7,581.0,84.0,21,24,23,2,7.3,2
21057_0,16.1,496.0,85.0,45,34,22,2,7.0,2
21099_0,16.3,542.0,91.0,38,24,30,2,7.8,2
21117_0,15.7,461.0,92.0,6,34,26,4,6.6,2
21133_0,15.9,434.0,85.0,22,34,27,2,7.6,2
21139_0,15.6,539.0,94.0,28,34,30,4,7.2,2
21145_0,16.3,474.0,86.0,6,34,32,3,7.4,2
21164_0,16.2,487.0,88.0,26,24,29,2,7.6,2
21186_0,5.2,966.0,61.0,2050,32,8,14,5.6,2
21188_0,16.3,445.0,85.0,7,34,40,6,7.4,2
21221_0,16.1,450.0,80.0,84,34,21,2,6.8,2
21246_0,11.5,1570.0,83.0,879,31,24,8,5.5,2
21267_0,16.7,553.0,83.0,21,24,22,2,7.4,2
21276_0,11.0,621.0,81.0,1088,32,19,8,5.8,2
21288_0,10.0,1205.0,80.0,1161,32,17,15,5.6,2
21291_0,15.9,394.0,83.0,18,24,22,2,7.1,2
21309_0,10.5,924.0,73.0,1140,41,18,9,5.8,2
21318_0,16.2,445.0,85.0,5,34,37,6,7.1,2
21322_0,15.7,408.0,82.0,16,34,25,2,7.0,2
21327_0,7.7,969.0,75.0,1536,21,13,10,5.8,2
21335_0,6.5,1274.0,73.0,1984,12,12,14,5.5,2
21360_0,16.2,530.0,84.0,59,31,22,2,7.0,2
21362_0,16.1,554.0,81.0,123,31,24,3,7.3,2
21403_0,16.1,414.0,80.0,88,21,33,3,6.9,2
21411_0,11.3,1389.0,78.0,1336,32,16,10,5.4,2
21423_0,14.7,710.0,91.0,21,31,25,2,7.2,2
21441_0,5.2,638.0,57.0,2057,22,5,15,5.8,2
21445_0,15.6,387.0,83.0,10,34,31,3,7.3,2
21453_0,16.2,542.0,81.0,44,24,20,2,7.5,2
21502_0,9.8,1547.0,79.0,1526,22,18,16,5.5,2
21531_0,7.1,1257.0,74.0,1937,22,9,14,5.6,2
21533_0,12.6,1479.0,83.0,777,22,20,10,5.2,2
21562_0,15.9,475.0,87.0,69,24,24,2,7.2,2
21564_0,15.3,597.0,90.0,354,32,23,5,6.5,2
21566_0,9.2,1440.0,78.0,1614,11,13,11,5.4,2
21572_0,5.1,676.0,57.0,2065,31,9,15,5.8,2
21584_0,4.7,827.0,61.0,2132,32,9,10,5.8,2
21626_0,16.4,538.0,81.0,78,24,20,4,7.1,2
21647_0,14.1,1082.0,76.0,671,41,20,4,6.7,2
21709_0,15.7,396.0,82.0,7,24,26,2,7.4,2
21727_0,16.6,557.0,79.0,67,41,15,2,6.9,2
21761_0,16.3,755.0,85.0,84,31,21,3,7.3,2
21764_0,15.8,457.0,89.0,9,24,23,2,7.6,2
21780_0,16.7,757.0,72.0,209,24,23,2,7.2,2
21782_0,16.4,599.0,86.0,37,22,20,2,7.0,2
21799_0,15.7,423.0,82.0,20,34,18,2,7.7,2
21803_0,16.6,834.0,73.0,196,32,24,2,7.0,2
21807_0,14.8,916.0,83.0,462,22,15,5,5.6,2
21818_0,16.1,581.0,82.0,36,24,35,6,7.1,2
21836_0,16.4,596.0,84.0,28,34,37,4,7.2,2
21842_0,16.3,697.0,82.0,46,34,31,3,7.2,2
21843_0,6.7,1116.0,70.0,1762,31,11,15,5.9,2
21856_0,8.5,1622.0,77.0,1721,22,12,17,5.4,2
21858_0,16.4,571.0,85.0,31,24,23,2,7.3,2
21863_0,11.3,1363.0,77.0,1233,31,18,6,5.5,2
21897_0,15.8,476.0,83.0,46,24,20,3,7.0,2
21906_0,15.7,462.0,87.0,58,41,33,4,7.1,2
21924_0,16.7,617.0,78.0,90,24,22,4,7.0,2
21928_0,16.2,423.0,79.0,60,31,20,4,7.3,2
21975_0,10.6,1046.0,77.0,985,41,18,6,6.6,2
22004_0,16.2,597.0,79.0,200,41,27,2,7.3,2
22007_0,15.9,453.0,88.0,4,34,29,2,7.3,2
22018_0,10.0,1582.0,79.0,1473,42,17,9,5.5,2
22031_0,16.0,446.0,86.0,12,24,30,2,7.1,2
22039_0,5.4,1166.0,67.0,1972,31,6,16,5.5,2
22043_0,16.1,571.0,83.0,35,24,19,2,7.4,2
22060_0,16.3,474.0,85.0,7,34,22,3,7.4,2
22080_0,14.8,597.0,91.0,20,41,21,2,7.4,2
22082_0,16.0,450.0,87.0,15,34,31,2,7.5,2
22099_0,16.4,472.0,83.0,10,24,41,3,7.7,2
22101_0,16.1,541.0,82.0,33,24,39,4,7.8,2
22115_0,7.7,813.0,71.0,1567,41,14,8,6.2,2
22117_0,16.4,789.0,73.0,270,32,21,3,7.0,2
22118_0,16.0,438.0,80.0,78,21,24,2,6.5,2
22135_0,16.3,615.0,87.0,38,41,21,2,7.1,2
22140_0,14.3,1038.0,76.0,624,31,22,4,6.9,2
22142_0,9.1,1054.0,79.0,1224,31,16,9,5.8,2
22165_0,16.5,813.0,79.0,189,31,25,2,7.0,2
22202_0,17.0,569.0,76.0,80,24,22,4,6.8,2
22236_0,15.8,551.0,90.0,109,34,25,2,7.6,2
22261_0,16.0,486.0,89.0,16,34,20,2,7.3,2
22264_0,7.2,1181.0,71.0,1623,22,13,10,5.7,2
22279_0,8.3,1177.0,77.0,1523,32,8,11,5.5,2
22299_0,16.7,784.0,77.0,186,22,22,2,7.0,2
22323_0,15.9,442.0,88.0,9,34,29,2,7.7,2
22341_0,15.8,442.0,87.0,14,41,29,2,7.4,2
22359_0,14.8,1053.0,84.0,467,21,14,4,6.1,2
22371_0,7.0,1012.0,67.0,1607,32,12,11,5.8,2
22379_0,15.6,367.0,86.0,-9,41,31,4,7.7,2
22396_0,15.7,420.0,86.0,4,24,19,3,6.8,2
22412_0,17.1,575.0,77.0,73,34,22,4,6.7,2
22437_0,6.8,1104.0,69.0,1772,31,13,15,5.9,2
22442_0,14.9,488.0,88.0,32,31,24,3,6.9,2
22443_0,15.4,914.0,83.0,339,41,24,2,7.2,2
22444_0,14.7,709.0,90.0,48,31,23,2,7.3,2
22449_0,7.8,1125.0,75.0,1567,31,15,12,5.5,2
22477_0,16.3,732.0,82.0,66,34,28,2,7.2,2
22481_0,15.8,827.0,76.0,369,32,23,4,6.8,2
22501_0,7.7,918.0,73.0,1487,22,12,11,6.0,2
22517_0,16.4,568.0,84.0,43,24,28,2,7.2,2
22520_0,14.8,816.0,90.0,240,31,23,4,6.9,2
22527_0,8.5,1660.0,78.0,1663,32,6,8,5.5,2
22544_0,16.0,522.0,82.0,96,31,17,3,7.0,2
22548_0,16.1,544.0,79.0,175,31,31,2,7.2,2
22549_0,6.1,1295.0,74.0,1945,31,17,9,5.8,2
22556_0,15.9,462.0,82.0,40,34,19,2,7.1,2
22557_0,16.5,662.0,83.0,33,24,21,2,7.3,2
22562_0,8.3,1636.0,78.0,1776,21,11,15,5.7,2
22580_0,16.4,708.0,82.0,55,34,22,2,7.1,2
22631_0,15.1,527.0,91.0,-5,24,26,6,6.8,2
22640_0,15.6,470.0,85.0,120,41,36,2,7.2,2
22653_0,16.3,564.0,82.0,23,34,24,4,6.9,2
22671_0,15.9,410.0,81.0,26,24,23,2,7.4,2
22683_0,10.5,1405.0,78.0,1499,22,18,9,5.4,2
22709_0,16.0,444.0,86.0,14,24,30,2,7.4,2
22721_0,16.7,525.0,84.0,17,24,30,2,7.2,2
22743_0,16.6,855.0,73.0,236,24,21,3,7.0,2
22747_0,13.3,1210.0,80.0,776,32,21,7,6.0,2
22754_0,9.5,1061.0,78.0,1174,21,18,5,5.8,2
22781_0,15.8,444.0,85.0,33,24,28,2,7.6,2
22786_0,5.5,1205.0,71.0,2152,12,7,15,5.7,2
22792_0,15.3,414.0,89.0,2,34,30,3,6.9,2
22827_0,15.5,683.0,92.0,145,34,22,5,6.8,2
22831_0,15.7,474.0,87.0,77,22,23,2,7.6,2
22837_0,15.7,362.0,83.0,-5,41,39,5,7.2,2
22841_0,10.9,1662.0,78.0,1336,41,12,10,5.3,2
22847_0,13.0,1336.0,81.0,767,42,24,7,5.9,2
22874_0,14.7,700.0,92.0,3,34,25,3,7.1,2
22902_0,10.1,1504.0,80.0,1401,22,16,11,5.3,2
22904_0,16.2,391.0,80.0,75,21,22,4,6.6,2
22907_0,16.1,501.0,89.0,67,21,25,2,7.1,2
22924_0,16.6,513.0,84.0,17,24,21,2,7.3,2
22934_0,16.1,485.0,84.0,31,34,31,4,7.3,2
22946_0,16.2,540.0,82.0,24,24,37,4,7.2,2
22961_0,11.0,845.0,83.0,1049,32,22,12,5.2,2
22996_0,16.5,540.0,79.0,71,22,15,2,7.2,2
23019_0,15.7,475.0,85.0,134,32,41,2,7.1,2
23028_0,5.9,1363.0,75.0,2033,22,9,13,5.5,2
23048_0,16.0,500.0,83.0,46,41,17,2,6.7,2
23049_0,16.0,470.0,83.0,39,34,24,2,7.5,2
23060_0,15.7,430.0,87.0,5,24,24,2,7.4,2
23064_0,12.6,1479.0,83.0,727,32,19,9,5.6,2
23076_0,15.6,385.0,86.0,-4,24,29,3,7.4,2
23097_0,16.2,557.0,79.0,166,34,22,2,7.0,2
23101_0,16.2,540.0,91.0,31,24,25,2,7.1,2
23102_0,16.1,607.0,79.0,214,41,25,2,7.2,2
23105_0,11.3,1487.0,85.0,1000,31,23,12,5.2,2
23108_0,15.8,482.0,82.0,99,41,31,2,7.3,2
23127_0,16.4,577.0,84.0,33,24,19,2,7.0,2
23131_0,7.7,1375.0,76.0,1738,32,11,15,5.6,2
23140_0,16.1,521.0,84.0,70,21,17,2,6.7,2
23149_0,16.3,454.0,85.0,6,34,31,3,7.5,2
23175_0,15.8,506.0,91.0,18,34,30,2,7.3,2
23177_0,16.6,516.0,83.0,15,34,22,2,7.5,2
23208_0,16.2,794.0,74.0,313,32,22,3,7.1,2
23210_0,9.3,1738.0,79.0,1607,32,9,11,5.3,2
23256_0,16.3,896.0,73.0,292,32,26,3,7.2,2
23257_0,15.5,430.0,85.0,9,34,22,2,7.6,2
23264_0,13.6,1232.0,81.0,777,21,21,7,5.9,2
23278_0,16.3,558.0,92.0,37,24,24,2,7.1,2
23283_0,16.0,451.0,81.0,95,21,26,4,6.5,2
23290_0,11.4,1375.0,78.0,1326,21,18,11,5.5,2
23321_0,14.6,1042.0,81.0,553,31,20,6,5.7,2
23334_0,15.8,422.0,81.0,20,34,20,2,7.2,2
23351_0,14.7,710.0,92.0,11,34,30,2,7.0,2
23365_0,15.3,489.0,86.0,211,32,28,3,7.4,2
23406_0,16.0,517.0,83.0,68,24,19,2,6.9,2
23428_0,15.1,1087.0,80.0,525,21,22,5,7.1,2
23430_0,16.6,587.0,85.0,21,34,22,2,7.3,2
23478_0,16.0,466.0,87.0,26,34,20,2,7.2,2
23479_0,14.6,622.0,91.0,6,31,23,10,6.7,2
23497_0,7.8,996.0,73.0,1555,32,11,9,5.8,2
23508_0,8.2,856.0,71.0,1538,21,13,8,5.9,2
23520_0,15.9,525.0,82.0,168,31,30,3,7.2,2
23536_0,15.9,437.0,83.0,18,24,26,2,7.5,2
23537_0,15.2,437.0,89.0,2,34,28,7,7.0,2
23542_0,7.6,1135.0,73.0,1564,21,14,10,5.5,2
23555_0,7.9,496.0,61.0,1510,21,18,4,7.0,2
23594_0,16.2,515.0,81.0,83,34,25,3,7.2,2
23603_0,8.4,1320.0,77.0,1577,31,10,17,5.7,2
23617_0,15.6,881.0,84.0,282,22,23,4,7.2,2
23626_0,10.7,1539.0,78.0,1186,42,18,10,5.3,2
23662_0,9.4,898.0,76.0,1157,21,16,6,6.2,2
23667_0,16.7,543.0,83.0,16,24,28,2,7.6,2
23690_0,15.5,410.0,84.0,0,24,19,2,7.2,2
23738_0,11.3,1545.0,79.0,976,31,23,11,5.5,2
23744_0,13.9,1400.0,84.0,580,21,15,6,5.9,2
23757_0,6.6,1168.0,70.0,1776,41,8,12,5.7,2
23768_0,6.8,1165.0,72.0,1875,22,6,12,5.5,2
23773_0,16.1,477.0,84.0,18,24,32,5,6.8,2
23780_0,15.6,440.0,83.0,23,24,17,2,7.7,2
23798_0,14.7,648.0,90.0,23,21,20,3,6.8,2
23805_0,16.4,557.0,83.0,24,34,31,5,7.1,2
23808_0,8.8,411.0,62.0,1326,21,21,2,7.5,2
23815_0,16.4,625.0,84.0,72,31,23,4,7.1,2
23822_0,11.5,886.0,79.0,978,31,24,7,6.2,2
23828_0,7.2,1178.0,70.0,1664,22,13,11,5.6,2
23835_0,9.0,1131.0,78.0,1469,32,15,14,5.4,2
23845_0,5.0,984.0,60.0,2074,31,16,12,5.7,2
23848_0,15.1,588.0,88.0,249,42,23,4,6.9,2
23868_0,16.4,586.0,84.0,27,34,38,4,7.5,2
23879_0,16.1,483.0,83.0,17,34,35,4,7.4,2
23903_0,16.5,519.0,84.0,18,34,37,4,7.2,2
23909_0,16.1,467.0,88.0,6,24,35,2,7.4,2
23911_0,16.4,536.0,86.0,42,24,22,2,7.4,2
23922_0,14.0,1165.0,79.0,847,41,18,7,6.0,2
23942_0,6.1,1075.0,72.0,1906,31,2,14,5.6,2
23957_0,16.2,475.0,86.0,4,34,41,4,7.2,2
23991_0,14.9,710.0,90.0,32,34,27,2,6.9,2
23998_0,15.8,454.0,86.0,44,41,21,2,7.2,2
24019_0,16.6,626.0,84.0,24,34,33,18,7.5,3
24039_0,7.1,1213.0,68.0,1622,31,12,10,5.8,3
24099_0,16.0,524.0,81.0,183,32,26,2,6.9,3
24135_0,16.2,521.0,90.0,46,34,26,2,7.4,3
24149_0,16.3,482.0,85.0,5,24,34,2,7.4,3
24180_0,15.5,498.0,88.0,141,22,27,2,7.4,3
24217_0,8.1,1071.0,74.0,1572,22,13,12,5.5,3
24218_0,16.0,473.0,83.0,28,34,32,5,7.5,3
24248_0,15.9,511.0,82.0,156,32,26,2,7.1,3
24251_0,9.9,908.0,76.0,1169,33,14,12,5.7,3
24303_0,10.1,1486.0,80.0,1281,41,18,12,5.6,3
24346_0,15.5,392.0,89.0,13,31,26,2,7.3,3
24357_0,16.3,456.0,84.0,5,24,27,2,7.5,3
24373_0,16.5,606.0,79.0,54,34,28,2,7.3,3
24379_0,16.3,525.0,86.0,50,24,24,3,7.1,3
24385_0,16.1,507.0,83.0,27,41,31,5,7.3,3
24408_0,16.1,464.0,81.0,86,31,20,2,6.8,3
24434_0,16.1,515.0,83.0,32,34,39,4,7.7,3
24461_0,8.8,1247.0,79.0,1731,22,10,17,5.6,3
24473_0,16.4,594.0,87.0,28,34,23,2,7.3,3
24487_0,15.2,485.0,90.0,0,24,32,17,6.3,3
24510_0,6.3,590.0,60.0,1818,22,9,7,6.2,3
24533_0,15.9,429.0,85.0,15,24,25,6,7.3,3
